address,zip,town,list_date,sold_date,days_on_market,list_price,sold_price,sold_vs_ask_pct,property_type,conflicts,_sources
340 Radel Ter,07079,South Orange,2024-08-04,2024-05-07,,799000,850000,6.38,Single Family,,listing_scrape
305 HARTFORD ROAD,07079,South Orange,2024-08-04,2024-05-09,,1700000,1785000,5.0,Single Family,garage,"listing_scrape,nj_records"
574 Sinclair Ter,07079,South Orange,2024-08-04,2024-05-10,,799000,990000,23.9,Single Family,,listing_scrape
116 ROLAND AVE,07079,South Orange,2024-08-04,2024-05-12,,825000,995000,20.61,Single Family,garage,"listing_scrape,nj_records"
78 ROLAND AVE,07079,South Orange,2024-08-04,2024-05-13,,625000,730000,16.8,Single Family,,"listing_scrape,nj_records"
619 Hamilton Rd,07079,South Orange,2024-08-04,2024-05-15,,799000,875000,9.51,Single Family,,listing_scrape
377 MEADOWBROOK LANE,07079,South Orange,2024-08-04,2024-05-16,,929000,999999,7.64,Single Family,year_built,"listing_scrape,nj_records"
359 WILDEN PLACE,07079,South Orange,2024-08-04,2024-05-22,,750000,745000,-0.67,Single Family,garage,"listing_scrape,nj_records"
418 CLARK STREET,07079,South Orange,2024-08-04,2024-05-23,,739000,835000,12.99,Single Family,,"listing_scrape,nj_records"
240 Highland Rd,07079,South Orange,2024-08-04,2024-05-29,,1100000,1135000,3.18,Single Family,,listing_scrape
31 GLENSIDE ROAD,07079,South Orange,2024-08-04,2024-05-29,,1250000,1275000,2.0,Single Family,,"listing_scrape,nj_records"
120 HOLLAND ROAD,07079,South Orange,2024-08-04,2024-05-30,,775000,785000,1.29,Single Family,,"listing_scrape,nj_records"
26 Village Green Ct,07079,South Orange,2024-08-04,2024-05-31,,789000,875000,10.9,Condo,,listing_scrape
341 WYOMING AVENUE,07079,South Orange,2024-08-04,2024-05-31,,1199000,1704000,42.12,Single Family,,"listing_scrape,nj_records"
465 Valley St Unit 5B,07079,South Orange,2024-06-08,2024-06-07,,370000,370000,0.0,Condo,,listing_scrape
454 TILLOU ROAD,07079,South Orange,2024-06-24,2024-06-11,,1195000,1600000,33.89,Single Family,garage,"listing_scrape,nj_records"
34 CREST DRIVE,07079,South Orange,2024-06-29,2024-06-28,,1100000,1150000,4.55,Single Family,,"listing_scrape,nj_records"
73 RIGGS PLACE,07079,South Orange,2024-07-23,2024-07-12,,785000,834000,6.24,Single Family,,"listing_scrape,nj_records"
131 N Wyoming Ave,07079,South Orange,2024-10-08,2024-10-07,,1400000,1400000,0.0,Single Family,,listing_scrape
465-73 Valley St Unit 7B,07079,South Orange,2024-11-12,2024-11-11,,420000,420000,0.0,Condo,,listing_scrape
276 N Western Dr,07079,South Orange,2024-11-26,2024-11-25,,1250000,1417000,13.36,Single Family,,listing_scrape
159 Mercer Pl,07079,South Orange,2025-01-03,2024-12-20,,995000,999000,0.4,Single Family,,listing_scrape
74 Ralston Ave,07079,South Orange,2025-05-21,2025-05-20,,950000,965000,1.58,Single Family,,listing_scrape
269 Tichenor Ave,07079,South Orange,2025-06-13,2025-06-09,,850000,900000,5.88,Single Family,,listing_scrape
114 Roland Ave,07079,South Orange,2025-07-16,2025-06-23,,800000,800000,0.0,Single Family,,listing_scrape
205 Garfield Pl,07079,South Orange,2026-03-11,2025-12-22,,999900,1142200,14.23,Single Family,,listing_scrape
17 University Ct,07079,South Orange,2026-03-30,2025-12-23,,1035000,991500,-4.2,Single Family,,listing_scrape
80 Ralston Ave,07079,South Orange,2026-04-19,2026-02-13,,1500000,1680000,12.0,Single Family,,listing_scrape
66 Ralston Ave,07079,South Orange,2026-05-23,2026-05-22,,975000,955000,-2.05,Single Family,,listing_scrape
240 Sprague Ave,07080,South Plainfield,2025-01-31,2023-07-24,,475000,510000,7.37,Single Family,,listing_scrape
113 ELIZABETHTOWN CT,07080,South Plainfield,2025-09-12,2023-08-11,,539900,601000,11.32,Single Family,sqft,"listing_scrape,nj_records"
128 MILDRED ST,07080,South Plainfield,2025-01-31,2023-08-22,,320000,340000,6.25,Single Family,,"listing_scrape,nj_records"
501 DOLORES AVE,07080,South Plainfield,2024-01-02,2023-10-11,,399900,426000,6.53,Single Family,,"listing_scrape,nj_records"
313 LANE AVE,07080,South Plainfield,2024-01-02,2023-10-16,,425000,449000,5.65,Single Family,,"listing_scrape,nj_records"
19 Brick Rd,07080,South Plainfield,2024-01-02,2023-10-18,,675000,710000,5.19,Single Family,,listing_scrape
318 CHURCH ST,07080,South Plainfield,2024-01-02,2023-10-18,,449000,436000,-2.9,Single Family,,"listing_scrape,nj_records"
126 LOWDEN AVE,07080,South Plainfield,2024-01-02,2023-10-24,,345000,380000,10.14,Single Family,,"listing_scrape,nj_records"
218 SCHILLACI LA,07080,South Plainfield,2024-01-02,2023-10-25,,430000,430000,0.0,Single Family,,"listing_scrape,nj_records"
1413 JACOBUS ST,07080,South Plainfield,2024-01-02,2023-10-31,,425000,430000,1.18,Single Family,,"listing_scrape,nj_records"
210 HOPKINSON ST,07080,South Plainfield,2025-12-08,2023-11-06,,610000,605000,-0.82,Single Family,,"listing_scrape,nj_records"
1919 SELENE AVE,07080,South Plainfield,2025-01-31,2023-11-07,,395000,430000,8.86,Single Family,,"listing_scrape,nj_records"
121 MADISON DR,07080,South Plainfield,2025-01-31,2023-11-21,,485000,540000,11.34,Single Family,,"listing_scrape,nj_records"
1811 BELLEW PLACE,07080,South Plainfield,2025-01-31,2023-12-18,,799000,810000,1.38,Single Family,,"listing_scrape,nj_records"
240 Adeline Ave,07080,South Plainfield,2024-03-13,2023-12-18,,799900,840000,5.01,Single Family,,listing_scrape
200 RAHWAY AVE,07080,South Plainfield,2024-03-13,2023-12-20,,599900,599900,0.0,Single Family,,"listing_scrape,nj_records"
1310 HAMILTON BLVD,07080,South Plainfield,2025-01-31,2023-12-22,,629000,557500,-11.37,Single Family,lot_sqft,"listing_scrape,nj_records"
1226 S 9th St,07080,South Plainfield,2024-08-30,2024-01-19,,639900,640000,0.02,Single Family,,listing_scrape
127 OAKMOOR AVE,07080,South Plainfield,2025-01-31,2024-04-10,,499000,560000,12.22,Single Family,lot_sqft,"listing_scrape,nj_records"
1070 SHERMAN AVE,07080,South Plainfield,2025-06-10,2024-04-16,,549900,570000,3.66,Single Family,,"listing_scrape,nj_records"
606 FRANKLIN AVE,07080,South Plainfield,2026-03-19,2024-05-01,,325000,365000,12.31,Single Family,,"listing_scrape,nj_records"
187 OAK MANOR PKWY,07080,South Plainfield,2025-07-23,2024-05-02,,399999,450000,12.5,Single Family,,"listing_scrape,nj_records"
237 Ledden Ter,07080,South Plainfield,2024-08-04,2024-05-08,,440000,460000,4.55,Single Family,,listing_scrape
2170 Orchard Dr,07080,South Plainfield,2024-08-04,2024-05-13,,549999,555000,0.91,Single Family,,listing_scrape
1613 Windrew Ave,07080,South Plainfield,2024-08-04,2024-05-16,,470000,470000,0.0,Single Family,,listing_scrape
2005 PLAINFIELD AVE,07080,South Plainfield,2024-08-04,2024-05-17,,749900,835000,11.35,Single Family,,"listing_scrape,nj_records"
158 Norway Ln,07080,South Plainfield,2024-08-04,2024-05-24,,395000,410000,3.8,Single Family,,listing_scrape
2140 ORCHARD DR,07080,South Plainfield,2024-08-04,2024-05-24,,475000,515000,8.42,Single Family,,"listing_scrape,nj_records"
3122 WOODLAND AVE,07080,South Plainfield,2024-06-14,2024-06-13,,999999,885000,-11.5,Single Family,sqft,"listing_scrape,nj_records"
129 CONKLIN STREET,07080,South Plainfield,2024-10-28,2024-07-11,,399900,420000,5.03,Single Family,sqft,"listing_scrape,nj_records"
2100 Plainfield Ave,07080,South Plainfield,2025-09-19,2025-07-10,,739000,767000,3.79,Single Family,,listing_scrape
122 Randolph Ave,07080,South Plainfield,2025-12-10,2025-08-19,,529999,518000,-2.26,Single Family,,listing_scrape
1260 S 10th St,07080,South Plainfield,2026-03-30,2025-11-04,,575000,618000,7.48,Single Family,,listing_scrape
1317 Famularo Dr,07080,South Plainfield,2026-03-30,2026-01-09,,498000,489000,-1.81,Single Family,,listing_scrape
600 S SPRINGFIELD AVE,07081,Springfield,2025-01-31,2023-07-06,,419000,475000,13.37,Single Family,,"listing_scrape,nj_records"
21 ROSE AVE,07081,Springfield,2025-01-31,2023-12-08,,585999,615000,4.95,Multi-Family,,"listing_scrape,nj_records"
996 Chimney Ridge Dr,07081,Springfield,2024-03-13,2023-12-20,,828000,796000,-3.86,Single Family,,listing_scrape
232 MILLTOWN RD,07081,Springfield,2025-01-31,2024-01-10,,485000,510000,5.15,Single Family,,"listing_scrape,nj_records"
39 Meisel Ave,07081,Springfield,2024-07-07,2024-04-25,,399999,426000,6.5,Single Family,,listing_scrape
32 SHERWOOD RD,07081,Springfield,2024-08-04,2024-05-03,,659000,701018,6.38,Single Family,,"listing_scrape,nj_records"
300 WILSON RD UNIT 10,07081,Springfield,2024-08-04,2024-05-15,,330000,350000,6.06,Condo,,"listing_scrape,nj_records"
86 Troy Dr Apt B,07081,Springfield,2024-08-04,2024-05-15,,359900,390000,8.36,Condo,,listing_scrape
516 ASHWOOD RD,07081,Springfield,2024-08-04,2024-05-16,,499000,750000,50.3,Single Family,year_built,"listing_scrape,nj_records"
23 NEW BROOK LANE,07081,Springfield,2024-08-04,2024-05-20,,729000,865000,18.66,Single Family,,"listing_scrape,nj_records"
706 S SPRINGFIELD AVE,07081,Springfield,2024-08-04,2024-05-21,,850000,850000,0.0,Single Family,year_built,"listing_scrape,nj_records"
59 BRIAR HILLS CIRCLE,07081,Springfield,2024-08-04,2024-05-22,,700000,678800,-3.03,Single Family,,"listing_scrape,nj_records"
33-37 Diven St,07081,Springfield,2025-09-12,2024-06-12,,489900,460000,-6.1,Single Family,,"listing_scrape,nj_records"
85 Hawthorne Ave,07081,Springfield,2025-01-31,2024-06-28,,499700,580000,16.07,Single Family,,listing_scrape
30 LEWIS DR,07081,Springfield,2024-11-08,2024-11-04,,850000,850000,0.0,Single Family,,"listing_scrape,nj_records"
67 Beverly Rd,07081,Springfield,2025-09-19,2025-06-16,,849900,950000,11.78,Single Family,,listing_scrape
70 High Point Dr,07081,Springfield,2025-09-19,2025-07-15,,724900,775000,6.91,Single Family,,listing_scrape
874 Mountain Ave,07081,Springfield,2026-03-30,2026-01-07,,599900,599900,0.0,Single Family,,listing_scrape
11 REDDING PL,07082,Towaco,2025-01-31,2023-07-06,,585000,630000,7.69,Single Family,,"listing_scrape,nj_records"
2 Hilbert Ct,07082,Towaco,2023-12-07,2023-12-06,,375000,375000,0.0,Land,,listing_scrape
6 Church Ln,07082,Towaco,2024-03-13,2023-12-15,,588000,602000,2.38,Single Family,,listing_scrape
3 HAROLD TER,07082,Towaco,2024-04-25,2024-04-24,,599900,710000,18.35,Single Family,,"listing_scrape,nj_records"
45 ABBOTT RD,07082,Towaco,2024-08-04,2024-05-16,,1199000,1310000,9.26,Single Family,,"listing_scrape,nj_records"
82A Pine Brook Rd,07082,Towaco,2024-08-04,2024-05-16,,599000,645000,7.68,Single Family,,listing_scrape
17 HILLCREST RD,07082,Towaco,2024-08-04,2024-05-22,,1175000,1300000,10.64,Single Family,,"listing_scrape,nj_records"
14 OLD JACKSONVILLE RD,07082,Towaco,2024-08-04,2024-05-23,,729800,835000,14.41,Single Family,,"listing_scrape,nj_records"
14 Foremost Mountain Rd,07082,Towaco,2024-08-04,2024-05-31,,578800,645000,11.44,Single Family,,listing_scrape
33 MANITOU CIR,07090,Westfield,2023-07-15,2023-07-07,,885000,1050000,18.64,Single Family,,"listing_scrape,nj_records"
306 SCOTCH PLAINS AVE,07090,Westfield,2023-08-16,2023-08-14,,950000,995100,4.75,Single Family,,"listing_scrape,nj_records"
741 CARLETON RD,07090,Westfield,2023-08-19,2023-08-15,,1250000,1350000,8.0,Single Family,lot_sqft,"listing_scrape,nj_records"
1 Faulkner Dr,07090,Westfield,2023-09-06,2023-09-05,,690000,690000,0.0,Single Family,,listing_scrape
827 Cedar Ter,07090,Westfield,2023-09-21,2023-09-20,,1650000,1729000,4.79,Single Family,,listing_scrape
519 Trinity Pl Apt 2AS,07090,Westfield,2025-07-23,2023-10-18,,334900,335000,0.03,Condo,,listing_scrape
102 DICKSON DR,07090,Westfield,2024-03-13,2023-12-08,,899000,860000,-4.34,Single Family,lot_sqft,"listing_scrape,nj_records"
1504 BOULEVARD,07090,Westfield,2024-03-13,2023-12-12,,1299000,1299000,0.0,Single Family,,"listing_scrape,nj_records"
531 TOPPING HILL ROAD,07090,Westfield,2024-03-13,2023-12-12,,899000,875000,-2.67,Single Family,,"listing_scrape,nj_records"
800 WILLOW GROVE ROAD,07090,Westfield,2024-03-13,2023-12-12,,1150000,990000,-13.91,Single Family,,"listing_scrape,nj_records"
123 STANMORE PLACE,07090,Westfield,2024-03-13,2023-12-13,,999900,1050123,5.02,Single Family,year_built,"listing_scrape,nj_records"
1015 Grandview Ave,07090,Westfield,2024-03-13,2023-12-15,,1350000,1460000,8.15,Single Family,,listing_scrape
801 New England Dr,07090,Westfield,2025-01-31,2023-12-19,,899000,860000,-4.34,Single Family,,listing_scrape
740 NORGATE,07090,Westfield,2024-03-13,2023-12-20,,1750000,1750000,0.0,Single Family,,"listing_scrape,nj_records"
405 ROANOKE RD,07090,Westfield,2024-03-13,2023-12-21,,2999000,3175000,5.87,Single Family,lot_sqft;garage,"listing_scrape,nj_records"
334 CHESTNUT ST N,07090,Westfield,2024-03-31,2024-01-02,,925000,925000,0.0,Single Family,,"listing_scrape,nj_records"
722 Mountain Ave,07090,Westfield,2024-03-31,2024-01-22,,899000,990000,10.12,Single Family,,listing_scrape
37C Sandra Cir Unit 2,07090,Westfield,2024-03-31,2024-01-23,,275000,290000,5.45,Condo,,listing_scrape
406 CLARK ST,07090,Westfield,2024-03-31,2024-01-25,,789000,819250,3.83,Single Family,,"listing_scrape,nj_records"
42 DORIS PKWY,07090,Westfield,2024-05-16,2024-03-08,,725000,950000,31.03,Single Family,,"listing_scrape,nj_records"
509 BOULEVARD UNIT A,07090,Westfield,2024-08-04,2024-05-01,,999900,1145000,14.51,Townhouse,,"listing_scrape,nj_records"
1101 WYCHWOOD ROAD,07090,Westfield,2025-05-16,2024-05-06,,1299900,1281148,-1.44,Single Family,garage,"listing_scrape,nj_records"
434 LONGFELLOW AVE,07090,Westfield,2024-08-04,2024-05-06,,899000,1076434,19.74,Single Family,,"listing_scrape,nj_records"
938 NORTH AVENUE W,07090,Westfield,2024-08-04,2024-05-08,,539000,550000,2.04,Single Family,,"listing_scrape,nj_records"
422 Lenox Ave,07090,Westfield,2024-08-04,2024-05-09,,1425000,1650000,15.79,Single Family,,listing_scrape
515 SHERWOOD PARKWAY,07090,Westfield,2024-08-04,2024-05-09,,1100000,1280000,16.36,Single Family,,"listing_scrape,nj_records"
925 Wyandotte Trl,07090,Westfield,2024-08-04,2024-05-10,,1699900,1923000,13.12,Single Family,,listing_scrape
814 OAK AVE,07090,Westfield,2024-08-04,2024-05-11,,875000,952500,8.86,Single Family,,"listing_scrape,nj_records"
637 CLARK ST,07090,Westfield,2025-01-31,2024-05-12,,924900,975000,5.42,Single Family,,"listing_scrape,nj_records"
639 SALTER PLACE,07090,Westfield,2024-08-04,2024-05-13,,2599000,2599000,0.0,Single Family,garage,"listing_scrape,nj_records"
557 1st St,07090,Westfield,2024-08-04,2024-05-14,,1099000,1000000,-9.01,Single Family,,listing_scrape
130 Madison Ave,07090,Westfield,2024-08-04,2024-05-15,,1750000,1720000,-1.71,Single Family,,listing_scrape
679 WILLOW GROVE ROAD,07090,Westfield,2024-08-04,2024-05-15,,799000,985000,23.28,Single Family,,"listing_scrape,nj_records"
237 ORCHARD ST,07090,Westfield,2024-08-04,2024-05-16,,725000,801000,10.48,Single Family,,"listing_scrape,nj_records"
812 SHERBROOKE DR,07090,Westfield,2024-08-04,2024-05-16,,749000,950000,26.84,Single Family,,"listing_scrape,nj_records"
237 MIDWOOD PL,07090,Westfield,2024-08-04,2024-05-17,,1850000,2000000,8.11,Single Family,,"listing_scrape,nj_records"
608 ARDSLEIGH DR,07090,Westfield,2024-08-04,2024-05-17,,895000,861000,-3.8,Single Family,,"listing_scrape,nj_records"
223 BAKER AVE,07090,Westfield,2024-08-04,2024-05-20,,1369000,1600000,16.87,Single Family,,"listing_scrape,nj_records"
811 FRANKLIN AVE,07090,Westfield,2024-08-04,2024-05-21,,1329000,1502000,13.02,Single Family,year_built,"listing_scrape,nj_records"
25 SANDRA CIRCLE,07090,Westfield,2024-08-04,2024-05-22,,899000,925000,2.89,Single Family,,"listing_scrape,nj_records"
612 DOWNER ST,07090,Westfield,2024-08-04,2024-05-22,,1800000,1700000,-5.56,Single Family,,"listing_scrape,nj_records"
445 DOWNER ST,07090,Westfield,2024-08-04,2024-05-25,,589000,575000,-2.38,Single Family,,"listing_scrape,nj_records"
307 MASSACHUSETTS ST,07090,Westfield,2024-08-04,2024-05-28,,850000,960000,12.94,Single Family,,"listing_scrape,nj_records"
518 Saint Marks Ave,07090,Westfield,2024-08-04,2024-05-31,,1779000,1926000,8.26,Single Family,,listing_scrape
6 THOMAS COURT,07090,Westfield,2024-08-04,2024-05-31,,1475000,1503000,1.9,Single Family,lot_sqft;garage,"listing_scrape,nj_records"
565 Cumberland St,07090,Westfield,2024-08-04,2024-06-03,,625000,750000,20.0,Single Family,,listing_scrape
533 Edgar Rd,07090,Westfield,2024-08-11,2024-06-10,,1039000,1220000,17.42,Single Family,,listing_scrape
752 TAMAQUES WAY,07090,Westfield,2024-07-23,2024-07-19,,899000,999999,11.23,Single Family,,"listing_scrape,nj_records"
713 Knollwood Ter,07090,Westfield,2026-01-22,2024-07-31,,1849999,2020000,9.19,Single Family,,listing_scrape
621 Shadowlawn Dr,07090,Westfield,2024-08-02,2024-08-01,,1750000,1750000,0.0,Single Family,,listing_scrape
920 Talcott Rd,07090,Westfield,2024-08-20,2024-08-05,,1800000,1800000,0.0,Single Family,,listing_scrape
570 Lawrence Ave,07090,Westfield,2024-10-09,2024-08-06,,2399000,2552500,6.4,Single Family,,listing_scrape
515 Colonial Ave,07090,Westfield,2024-09-04,2024-09-03,,2475000,2475000,0.0,Single Family,,listing_scrape
105 Golf Edge Dr,07090,Westfield,2024-10-10,2024-09-30,,2850000,3107090,9.02,Single Family,,"listing_scrape,nj_records"
725 HIGHLAND AVE,07090,Westfield,2024-11-14,2024-11-05,,2695000,2675000,-0.74,Single Family,,"listing_scrape,nj_records"
676 SUMMIT AVE,07090,Westfield,2024-11-19,2024-11-15,,899000,975000,8.45,Single Family,,"listing_scrape,nj_records"
26 FAIRHILL RD,07090,Westfield,2025-03-05,2024-12-16,,1950000,1825000,-6.41,Single Family,lot_sqft;year_built;garage,"listing_scrape,nj_records"
934 Prospect St,07090,Westfield,2025-02-05,2025-01-31,,2400000,2440000,1.67,Single Family,,listing_scrape
1011 Boynton Ave,07090,Westfield,2025-03-25,2025-03-21,,1050000,1200000,14.29,Single Family,,listing_scrape
230 Connecticut St,07090,Westfield,2025-04-06,2025-03-28,,1850000,1877161,1.47,Single Family,,listing_scrape
225 Twin Oaks Ter,07090,Westfield,2025-09-19,2025-03-31,,1489000,1600000,7.45,Single Family,,listing_scrape
36 Woodbrook Cir,07090,Westfield,2025-09-19,2025-04-17,,1988000,1850000,-6.94,Single Family,,listing_scrape
958 Prospect St,07090,Westfield,2025-09-19,2025-06-26,,2300000,2450000,6.52,Single Family,,listing_scrape
12 Wychview Dr,07090,Westfield,2025-07-03,2025-07-02,,999000,1200000,20.12,Single Family,,listing_scrape
720 Lawrence Ave,07090,Westfield,2025-08-07,2025-08-06,,3695000,3550000,-3.92,Single Family,,listing_scrape
34 Woodbrook Cir,07090,Westfield,2026-01-14,2025-08-08,,724900,885000,22.09,Single Family,,listing_scrape
4 Breezeknoll Dr,07090,Westfield,2025-08-21,2025-08-18,,2500000,2500000,0.0,Single Family,,listing_scrape
880 Dorian Rd,07090,Westfield,2025-08-30,2025-08-29,,1285000,1400000,8.95,Single Family,,listing_scrape
689 Shadowlawn Dr,07090,Westfield,2025-09-16,2025-09-12,,1250000,1440000,15.2,Single Family,,listing_scrape
900 Kimball Ave,07090,Westfield,2025-10-18,2025-10-17,,2650000,2650000,0.0,Single Family,,listing_scrape
650 Coleman Pl,07090,Westfield,2026-01-22,2025-10-27,,999000,1260000,26.13,Single Family,,listing_scrape
806 Saint Marks Ave,07090,Westfield,2025-12-30,2025-10-27,,2399888,2399888,0.0,Single Family,,listing_scrape
521 Topping Hill Rd,07090,Westfield,2025-11-06,2025-11-03,,1450000,1650000,13.79,Single Family,,listing_scrape
416 Boulevard,07090,Westfield,2026-01-22,2025-11-05,,950000,999999,5.26,Single Family,,listing_scrape
615 Kensington Dr,07090,Westfield,2025-12-15,2025-12-03,,849000,900000,6.01,Single Family,,listing_scrape
211 Cacciola Pl,07090,Westfield,2025-12-19,2025-12-18,,650000,665000,2.31,Multi-Family,,listing_scrape
647 Elm St,07090,Westfield,2025-12-31,2025-12-30,,1150000,1375000,19.57,Single Family,,listing_scrape
910 Minisink Way,07090,Westfield,2026-01-16,2026-01-15,,1250000,1310000,4.8,Single Family,,listing_scrape
633 Norwood Dr,07090,Westfield,2026-04-19,2026-02-13,,749900,900000,20.02,Single Family,,listing_scrape
738 Coleman Pl,07090,Westfield,2026-06-07,2026-03-16,,1100000,1275000,15.91,Single Family,,listing_scrape
141 Brightwood Ave,07090,Westfield,2026-06-07,2026-03-18,,1299999,1250000,-3.85,Single Family,,listing_scrape
50 Tamaques Way,07090,Westfield,2026-06-07,2026-03-23,,825000,950000,15.15,Single Family,,listing_scrape
130 Boynton Ct,07090,Westfield,2026-06-07,2026-03-25,,1399000,1415000,1.14,Single Family,,listing_scrape
904 Cranford Ave,07090,Westfield,2026-06-25,2026-05-28,,1300000,1270000,-2.31,Single Family,,listing_scrape
